,DELHI,BRPL,BYPL,NDPL,NDMC,MES,datetime,day,month,year,dayofweek,is_weekend
3687,5619.19,2447.58,1234.82,1640.36,212.76,32.63,2022-06-14 20:00:00,14.0,6.0,2022.0,1.0,0.0
3688,5832.65,2620.36,1295.6,1621.72,201.36,35.04,2022-06-14 21:00:00,14.0,6.0,2022.0,1.0,0.0
3689,6362.67,2861.01,1392.1,1816.08,200.31,35.57,2022-06-14 22:00:00,14.0,6.0,2022.0,1.0,0.0
3690,6862.1,3079.11,1541.3,1942.41,199.02,35.43,2022-06-14 23:00:00,14.0,6.0,2022.0,1.0,0.0
3691,6850.38,3037.61,1567.58,1954.36,188.63,34.5,2022-06-15 00:00:00,15.0,6.0,2022.0,2.0,0.0
3692,6565.59,2921.78,1506.33,1861.1,180.54,33.82,2022-06-15 01:00:00,15.0,6.0,2022.0,2.0,0.0
3693,6213.25,2769.02,1412.26,1768.21,172.36,32.74,2022-06-15 02:00:00,15.0,6.0,2022.0,2.0,0.0
3694,5912.46,2629.51,1344.76,1681.84,166.17,31.88,2022-06-15 03:00:00,15.0,6.0,2022.0,2.0,0.0
3695,5588.95,2480.27,1269.75,1588.63,161.05,31.07,2022-06-15 04:00:00,15.0,6.0,2022.0,2.0,0.0
3696,5276.52,2332.24,1193.2,1512.62,156.92,30.65,2022-06-15 05:00:00,15.0,6.0,2022.0,2.0,0.0
3697,4836.45,2103.93,1114.21,1393.01,151.02,29.54,2022-06-15 06:00:00,15.0,6.0,2022.0,2.0,0.0
3698,4732.88,2023.9,1113.18,1359.31,162.13,30.86,2022-06-15 07:00:00,15.0,6.0,2022.0,2.0,0.0
3699,4681.71,1994.63,1067.57,1344.89,196.63,33.27,2022-06-15 08:00:00,15.0,6.0,2022.0,2.0,0.0
3700,4900.28,2119.72,1086.91,1356.92,255.63,40.17,2022-06-15 09:00:00,15.0,6.0,2022.0,2.0,0.0
3701,5367.45,2278.93,1156.77,1523.87,312.03,43.35,2022-06-15 10:00:00,15.0,6.0,2022.0,2.0,0.0
3702,5986.75,2535.89,1293.53,1724.22,333.9,44.12,2022-06-15 11:00:00,15.0,6.0,2022.0,2.0,0.0
3703,6321.58,2612.92,1403.49,1862.62,338.37,44.38,2022-06-15 12:00:00,15.0,6.0,2022.0,2.0,0.0
3704,6450.63,2665.22,1459.25,1879.26,347.58,40.54,2022-06-15 13:00:00,15.0,6.0,2022.0,2.0,0.0
3705,6811.18,2910.25,1511.95,1925.93,351.42,45.71,2022-06-15 14:00:00,15.0,6.0,2022.0,2.0,0.0
3706,7196.59,3072.35,1585.04,2065.51,361.08,44.33,2022-06-15 15:00:00,15.0,6.0,2022.0,2.0,0.0
3707,7230.7,3084.78,1614.41,2061.78,356.2,44.11,2022-06-15 16:00:00,15.0,6.0,2022.0,2.0,0.0
3708,6863.29,2912.39,1546.7,1960.39,338.11,42.03,2022-06-15 17:00:00,15.0,6.0,2022.0,2.0,0.0
3709,6302.28,2683.06,1443.39,1791.86,287.58,36.74,2022-06-15 18:00:00,15.0,6.0,2022.0,2.0,0.0
3710,5758.27,2418.85,1346.05,1664.79,239.15,31.95,2022-06-15 19:00:00,15.0,6.0,2022.0,2.0,0.0
3711,5768.28,2482.71,1315.2,1658.38,223.74,34.46,2022-06-15 20:00:00,15.0,6.0,2022.0,2.0,0.0
3712,5935.29,2659.02,1307.92,1649.77,210.56,36.59,2022-06-15 21:00:00,15.0,6.0,2022.0,2.0,0.0
3713,6481.06,2920.16,1442.28,1820.28,209.45,37.19,2022-06-15 22:00:00,15.0,6.0,2022.0,2.0,0.0
3714,7095.24,3186.46,1589.78,2005.46,207.7,37.06,2022-06-15 23:00:00,15.0,6.0,2022.0,2.0,0.0
3715,7188.09,3212.92,1643.74,2025.68,202.99,35.85,2022-06-16 00:00:00,16.0,6.0,2022.0,3.0,0.0
3716,6711.85,3083.85,1494.93,1843.36,190.14,35.21,2022-06-16 01:00:00,16.0,6.0,2022.0,3.0,0.0
3717,5867.13,2699.28,1283.94,1633.34,162.08,32.14,2022-06-16 02:00:00,16.0,6.0,2022.0,3.0,0.0
3718,5573.95,2534.35,1191.51,1603.13,160.95,31.05,2022-06-16 03:00:00,16.0,6.0,2022.0,3.0,0.0
3719,5470.97,2467.39,1192.97,1567.1,160.8,30.4,2022-06-16 04:00:00,16.0,6.0,2022.0,3.0,0.0
3720,5290.08,2373.53,1165.47,1511.01,158.21,30.63,2022-06-16 05:00:00,16.0,6.0,2022.0,3.0,0.0
3721,4892.4,2163.73,1102.74,1399.29,150.89,29.57,2022-06-16 06:00:00,16.0,6.0,2022.0,3.0,0.0
3722,4773.91,2081.58,1092.78,1359.33,167.99,31.23,2022-06-16 07:00:00,16.0,6.0,2022.0,3.0,0.0
3723,4597.94,1991.99,1048.56,1280.33,201.22,34.09,2022-06-16 08:00:00,16.0,6.0,2022.0,3.0,0.0
3724,4687.53,2012.03,1022.36,1328.62,246.07,38.55,2022-06-16 09:00:00,16.0,6.0,2022.0,3.0,0.0
3725,5377.65,2244.72,1167.52,1576.32,296.82,41.12,2022-06-16 10:00:00,16.0,6.0,2022.0,3.0,0.0
3726,5767.77,2383.96,1225.95,1739.29,319.73,42.58,2022-06-16 11:00:00,16.0,6.0,2022.0,3.0,0.0
3727,6010.36,2493.85,1301.69,1785.04,327.26,44.13,2022-06-16 12:00:00,16.0,6.0,2022.0,3.0,0.0
3728,6124.59,2585.74,1350.47,1759.69,326.04,44.33,2022-06-16 13:00:00,16.0,6.0,2022.0,3.0,0.0
3729,6382.56,2727.52,1363.15,1860.62,322.69,44.18,2022-06-16 14:00:00,16.0,6.0,2022.0,3.0,0.0
3730,6738.14,2844.74,1470.33,1973.89,334.56,45.67,2022-06-16 15:00:00,16.0,6.0,2022.0,3.0,0.0
3731,6670.8,2893.27,1478.7,1860.44,331.0,45.09,2022-06-16 16:00:00,16.0,6.0,2022.0,3.0,0.0
3732,6539.49,2814.73,1425.99,1884.81,306.94,42.1,2022-06-16 17:00:00,16.0,6.0,2022.0,3.0,0.0
3733,5977.48,2528.16,1372.09,1725.67,270.29,35.57,2022-06-16 18:00:00,16.0,6.0,2022.0,3.0,0.0
3734,5610.28,2379.56,1282.48,1626.37,236.02,31.72,2022-06-16 19:00:00,16.0,6.0,2022.0,3.0,0.0
3735,5465.32,2372.38,1213.81,1579.82,213.92,32.49,2022-06-16 20:00:00,16.0,6.0,2022.0,3.0,0.0
3736,5589.96,2518.58,1212.51,1575.72,195.68,34.35,2022-06-16 21:00:00,16.0,6.0,2022.0,3.0,0.0
3737,6107.31,2726.07,1334.82,1759.84,193.88,35.56,2022-06-16 22:00:00,16.0,6.0,2022.0,3.0,0.0
3738,6627.69,2950.77,1463.48,1922.76,193.1,34.93,2022-06-16 23:00:00,16.0,6.0,2022.0,3.0,0.0
3739,6706.04,2958.44,1507.21,1952.59,187.77,34.12,2022-06-17 00:00:00,17.0,6.0,2022.0,4.0,0.0
3740,6429.6,2831.27,1450.49,1874.81,178.78,33.17,2022-06-17 01:00:00,17.0,6.0,2022.0,4.0,0.0
3741,6079.69,2668.69,1373.16,1773.43,174.47,32.22,2022-06-17 02:00:00,17.0,6.0,2022.0,4.0,0.0
3742,5783.78,2553.62,1293.83,1679.02,170.65,31.68,2022-06-17 03:00:00,17.0,6.0,2022.0,4.0,0.0
3743,5309.59,2362.82,1167.65,1529.48,167.11,30.38,2022-06-17 04:00:00,17.0,6.0,2022.0,4.0,0.0
3744,4945.29,2183.76,1093.23,1426.88,164.26,29.86,2022-06-17 05:00:00,17.0,6.0,2022.0,4.0,0.0
3745,4460.96,1957.56,995.49,1282.51,155.39,27.67,2022-06-17 06:00:00,17.0,6.0,2022.0,4.0,0.0
3746,4188.85,1832.64,958.92,1168.14,161.82,27.52,2022-06-17 07:00:00,17.0,6.0,2022.0,4.0,0.0
3747,4133.69,1796.36,920.67,1168.46,188.33,29.07,2022-06-17 08:00:00,17.0,6.0,2022.0,4.0,0.0
3748,4228.21,1846.52,915.2,1164.6,226.56,35.09,2022-06-17 09:00:00,17.0,6.0,2022.0,4.0,0.0
3749,4915.87,2055.71,1037.55,1468.86,264.88,37.78,2022-06-17 10:00:00,17.0,6.0,2022.0,4.0,0.0
3750,5325.82,2234.25,1128.25,1584.87,286.92,39.36,2022-06-17 11:00:00,17.0,6.0,2022.0,4.0,0.0
3751,5684.6,2403.77,1173.73,1717.88,294.71,40.5,2022-06-17 12:00:00,17.0,6.0,2022.0,4.0,0.0
3752,5822.25,2498.73,1189.48,1739.27,297.02,42.38,2022-06-17 13:00:00,17.0,6.0,2022.0,4.0,0.0
3753,5706.26,2435.41,1215.0,1648.86,310.33,42.42,2022-06-17 14:00:00,17.0,6.0,2022.0,4.0,0.0
3754,5495.35,2311.92,1132.14,1682.38,286.32,36.52,2022-06-17 15:00:00,17.0,6.0,2022.0,4.0,0.0
3755,5687.88,2391.07,1225.89,1692.83,282.73,36.89,2022-06-17 16:00:00,17.0,6.0,2022.0,4.0,0.0
3756,5159.44,2118.4,1158.84,1544.99,262.48,32.87,2022-06-17 17:00:00,17.0,6.0,2022.0,4.0,0.0
3757,4932.26,2004.83,1140.9,1469.34,237.85,32.44,2022-06-17 18:00:00,17.0,6.0,2022.0,4.0,0.0
3758,4738.09,1959.75,1092.84,1402.59,209.26,31.74,2022-06-17 19:00:00,17.0,6.0,2022.0,4.0,0.0
3759,4789.14,2032.41,1064.55,1405.16,192.93,33.36,2022-06-17 20:00:00,17.0,6.0,2022.0,4.0,0.0
3760,4742.18,2090.68,1062.55,1325.54,184.33,33.97,2022-06-17 21:00:00,17.0,6.0,2022.0,4.0,0.0
3761,4926.66,2180.29,1068.87,1418.73,182.63,29.51,2022-06-17 22:00:00,17.0,6.0,2022.0,4.0,0.0
3762,5273.81,2332.84,1144.54,1532.17,179.63,28.54,2022-06-17 23:00:00,17.0,6.0,2022.0,4.0,0.0
3763,5324.9,2351.89,1166.52,1553.69,173.7,27.71,2022-06-18 00:00:00,18.0,6.0,2022.0,5.0,1.0
3764,5078.59,2244.93,1114.74,1492.47,150.72,27.47,2022-06-18 01:00:00,18.0,6.0,2022.0,5.0,1.0
3765,4800.24,2104.45,1056.07,1405.75,161.65,26.54,2022-06-18 02:00:00,18.0,6.0,2022.0,5.0,1.0
3766,4575.79,2006.51,1006.36,1340.53,154.37,25.93,2022-06-18 03:00:00,18.0,6.0,2022.0,5.0,1.0
3767,4350.75,1899.09,952.86,1279.97,152.02,25.18,2022-06-18 04:00:00,18.0,6.0,2022.0,5.0,1.0
3768,4024.43,1835.89,908.48,1066.72,149.91,25.15,2022-06-18 05:00:00,18.0,6.0,2022.0,5.0,1.0
3769,3897.18,1697.87,876.14,1116.47,149.45,24.59,2022-06-18 06:00:00,18.0,6.0,2022.0,5.0,1.0
3770,3824.35,1630.47,874.54,1103.35,152.69,24.56,2022-06-18 07:00:00,18.0,6.0,2022.0,5.0,1.0
3771,3787.27,1601.86,878.07,1088.5,152.73,24.43,2022-06-18 08:00:00,18.0,6.0,2022.0,5.0,1.0
3772,3828.47,1656.06,851.34,1087.88,169.51,26.84,2022-06-18 09:00:00,18.0,6.0,2022.0,5.0,1.0
3773,4127.64,1729.11,945.23,1185.9,204.83,27.86,2022-06-18 10:00:00,18.0,6.0,2022.0,5.0,1.0
3774,4483.63,1887.06,1032.85,1282.91,207.12,28.93,2022-06-18 11:00:00,18.0,6.0,2022.0,5.0,1.0
3775,4657.3,1953.66,1082.18,1334.18,214.79,28.75,2022-06-18 12:00:00,18.0,6.0,2022.0,5.0,1.0
3776,4633.31,1947.86,1100.18,1304.41,205.46,28.97,2022-06-18 13:00:00,18.0,6.0,2022.0,5.0,1.0
3777,4677.24,2004.62,1066.49,1328.52,207.64,27.25,2022-06-18 14:00:00,18.0,6.0,2022.0,5.0,1.0
3778,4940.55,2096.63,1130.9,1409.34,214.28,27.07,2022-06-18 15:00:00,18.0,6.0,2022.0,5.0,1.0
3779,4926.04,2117.68,1147.14,1388.05,201.91,25.96,2022-06-18 16:00:00,18.0,6.0,2022.0,5.0,1.0
3780,4808.41,2040.95,1137.07,1355.85,199.9,26.6,2022-06-18 17:00:00,18.0,6.0,2022.0,5.0,1.0
3781,4638.74,1966.24,1114.36,1300.07,189.38,25.9,2022-06-18 18:00:00,18.0,6.0,2022.0,5.0,1.0
3782,4428.77,1891.76,1067.99,1222.58,175.3,24.96,2022-06-18 19:00:00,18.0,6.0,2022.0,5.0,1.0
3783,4477.08,1963.88,1033.46,1224.13,178.07,27.09,2022-06-18 20:00:00,18.0,6.0,2022.0,5.0,1.0
3784,4482.56,2035.72,1005.28,1204.88,165.65,28.12,2022-06-18 21:00:00,18.0,6.0,2022.0,5.0,1.0
3785,4747.4,2161.27,1052.9,1297.27,164.21,27.62,2022-06-18 22:00:00,18.0,6.0,2022.0,5.0,1.0
3786,5139.04,2316.09,1157.2,1429.22,162.18,27.66,2022-06-18 23:00:00,18.0,6.0,2022.0,5.0,1.0
3787,5178.02,2324.88,1188.36,1435.58,153.93,27.17,2022-06-19 00:00:00,19.0,6.0,2022.0,6.0,1.0
3788,4896.52,2175.96,1120.89,1377.79,148.87,26.47,2022-06-19 01:00:00,19.0,6.0,2022.0,6.0,1.0
3789,4589.44,2029.7,1052.73,1295.81,142.56,25.64,2022-06-19 02:00:00,19.0,6.0,2022.0,6.0,1.0
3790,4322.48,1900.25,1003.04,1217.2,135.54,24.54,2022-06-19 03:00:00,19.0,6.0,2022.0,6.0,1.0
3791,4127.61,1829.69,940.52,1160.23,132.6,23.93,2022-06-19 04:00:00,19.0,6.0,2022.0,6.0,1.0
3792,3942.55,1747.48,888.58,1113.58,131.44,23.57,2022-06-19 05:00:00,19.0,6.0,2022.0,6.0,1.0
3793,3703.37,1623.66,841.66,1058.24,124.29,22.36,2022-06-19 06:00:00,19.0,6.0,2022.0,6.0,1.0
3794,3600.03,1546.84,841.68,1031.83,127.74,21.73,2022-06-19 07:00:00,19.0,6.0,2022.0,6.0,1.0
3795,3512.69,1492.18,829.88,1014.59,124.34,21.19,2022-06-19 08:00:00,19.0,6.0,2022.0,6.0,1.0
3796,3483.17,1502.57,796.22,1001.03,132.13,22.17,2022-06-19 09:00:00,19.0,6.0,2022.0,6.0,1.0
3797,3765.07,1533.01,844.82,1185.03,140.51,23.52,2022-06-19 10:00:00,19.0,6.0,2022.0,6.0,1.0
3798,3961.73,1593.62,916.93,1244.73,148.32,23.0,2022-06-19 11:00:00,19.0,6.0,2022.0,6.0,1.0
3799,4046.26,1625.04,943.29,1262.41,153.44,21.5,2022-06-19 12:00:00,19.0,6.0,2022.0,6.0,1.0
3800,4007.61,1617.37,928.67,1244.12,154.86,21.77,2022-06-19 13:00:00,19.0,6.0,2022.0,6.0,1.0
3801,4000.23,1628.25,903.16,1249.89,159.55,21.9,2022-06-19 14:00:00,19.0,6.0,2022.0,6.0,1.0
3802,4163.76,1688.98,941.15,1316.66,158.96,21.88,2022-06-19 15:00:00,19.0,6.0,2022.0,6.0,1.0
3803,4167.69,1667.85,950.91,1333.82,155.24,22.13,2022-06-19 16:00:00,19.0,6.0,2022.0,6.0,1.0
3804,4048.01,1663.39,944.54,1256.56,127.07,22.84,2022-06-19 17:00:00,19.0,6.0,2022.0,6.0,1.0
3805,3984.21,1637.51,932.99,1222.92,132.0,22.93,2022-06-19 18:00:00,19.0,6.0,2022.0,6.0,1.0
3806,4020.16,1640.52,938.15,1244.33,135.97,22.9,2022-06-19 19:00:00,19.0,6.0,2022.0,6.0,1.0
3807,4094.35,1735.72,933.96,1211.03,149.56,25.76,2022-06-19 20:00:00,19.0,6.0,2022.0,6.0,1.0
3808,4111.93,1813.04,916.57,1174.02,145.08,26.26,2022-06-19 21:00:00,19.0,6.0,2022.0,6.0,1.0
3809,4348.85,1928.59,955.28,1254.58,144.09,25.94,2022-06-19 22:00:00,19.0,6.0,2022.0,6.0,1.0
3810,4640.12,2033.87,1042.12,1350.9,143.82,25.26,2022-06-19 23:00:00,19.0,6.0,2022.0,6.0,1.0
3811,4653.58,2029.54,1066.4,1352.57,135.8,24.66,2022-06-20 00:00:00,20.0,6.0,2022.0,0.0,0.0
3812,4427.25,1919.12,1012.44,1294.77,130.58,24.1,2022-06-20 01:00:00,20.0,6.0,2022.0,0.0,0.0
3813,4183.18,1815.21,954.47,1225.4,125.39,23.34,2022-06-20 02:00:00,20.0,6.0,2022.0,0.0,0.0
3814,3976.89,1717.12,907.92,1168.34,122.7,22.77,2022-06-20 03:00:00,20.0,6.0,2022.0,0.0,0.0
3815,3778.07,1637.83,860.41,1103.69,118.33,22.37,2022-06-20 04:00:00,20.0,6.0,2022.0,0.0,0.0
3816,3634.92,1583.41,821.26,1057.4,115.82,22.44,2022-06-20 05:00:00,20.0,6.0,2022.0,0.0,0.0
3817,3511.75,1517.38,798.83,1015.2,123.24,22.5,2022-06-20 06:00:00,20.0,6.0,2022.0,0.0,0.0
3818,3528.33,1480.93,828.39,1026.48,131.46,24.38,2022-06-20 07:00:00,20.0,6.0,2022.0,0.0,0.0
3819,3622.36,1518.81,823.05,1057.14,162.66,27.83,2022-06-20 08:00:00,20.0,6.0,2022.0,0.0,0.0
3820,3911.04,1658.83,844.27,1125.89,210.54,34.17,2022-06-20 09:00:00,20.0,6.0,2022.0,0.0,0.0
3821,4477.34,1868.43,945.5,1347.24,242.49,35.9,2022-06-20 10:00:00,20.0,6.0,2022.0,0.0,0.0
3822,4736.21,1944.39,999.86,1448.26,263.28,34.9,2022-06-20 11:00:00,20.0,6.0,2022.0,0.0,0.0
3823,4845.36,1963.76,1031.14,1506.7,263.23,34.56,2022-06-20 12:00:00,20.0,6.0,2022.0,0.0,0.0
3824,4831.74,1979.82,1060.81,1448.9,263.76,35.88,2022-06-20 13:00:00,20.0,6.0,2022.0,0.0,0.0
3825,4769.74,1934.77,1055.12,1458.37,256.12,33.55,2022-06-20 14:00:00,20.0,6.0,2022.0,0.0,0.0
3826,4869.26,1979.71,1055.74,1496.85,257.04,32.35,2022-06-20 15:00:00,20.0,6.0,2022.0,0.0,0.0
3827,4830.44,1976.54,1048.96,1492.97,240.65,30.9,2022-06-20 16:00:00,20.0,6.0,2022.0,0.0,0.0
3828,4802.34,1954.5,1052.36,1479.67,241.33,30.73,2022-06-20 17:00:00,20.0,6.0,2022.0,0.0,0.0
3829,4639.26,1903.44,1030.29,1418.49,216.82,27.36,2022-06-20 18:00:00,20.0,6.0,2022.0,0.0,0.0
3830,4466.23,1845.45,990.21,1360.55,195.16,24.97,2022-06-20 19:00:00,20.0,6.0,2022.0,0.0,0.0
3831,4473.85,1899.43,971.83,1345.28,185.68,27.03,2022-06-20 20:00:00,20.0,6.0,2022.0,0.0,0.0
3832,4397.2,1913.68,960.02,1283.4,176.11,28.01,2022-06-20 21:00:00,20.0,6.0,2022.0,0.0,0.0
3833,4694.36,2031.63,1032.03,1382.72,177.99,27.36,2022-06-20 22:00:00,20.0,6.0,2022.0,0.0,0.0
3834,5010.44,2165.96,1103.39,1485.53,178.43,26.61,2022-06-20 23:00:00,20.0,6.0,2022.0,0.0,0.0
3835,5000.91,2150.17,1130.22,1474.06,173.05,25.85,2022-06-21 00:00:00,21.0,6.0,2022.0,1.0,0.0
3836,4752.66,2036.82,1087.48,1392.31,167.87,24.53,2022-06-21 01:00:00,21.0,6.0,2022.0,1.0,0.0
3837,4491.46,1914.3,1029.69,1318.6,162.26,23.96,2022-06-21 02:00:00,21.0,6.0,2022.0,1.0,0.0
3838,4236.52,1800.75,966.65,1247.41,158.02,23.83,2022-06-21 03:00:00,21.0,6.0,2022.0,1.0,0.0
3839,4029.55,1716.55,916.62,1178.34,155.99,23.21,2022-06-21 04:00:00,21.0,6.0,2022.0,1.0,0.0
3840,3886.1,1658.2,876.88,1132.98,157.64,23.48,2022-06-21 05:00:00,21.0,6.0,2022.0,1.0,0.0
3841,3716.88,1569.51,844.7,1085.2,158.17,23.9,2022-06-21 06:00:00,21.0,6.0,2022.0,1.0,0.0
3842,3718.21,1534.81,858.11,1091.58,165.35,24.98,2022-06-21 07:00:00,21.0,6.0,2022.0,1.0,0.0
3843,3789.9,1571.49,861.18,1104.91,189.44,27.85,2022-06-21 08:00:00,21.0,6.0,2022.0,1.0,0.0
3844,4025.0,1687.66,859.34,1180.07,225.59,34.01,2022-06-21 09:00:00,21.0,6.0,2022.0,1.0,0.0
3845,4601.77,1870.9,946.4,1449.89,254.02,35.99,2022-06-21 10:00:00,21.0,6.0,2022.0,1.0,0.0
3846,4589.05,1803.81,966.25,1486.32,251.64,33.49,2022-06-21 11:00:00,21.0,6.0,2022.0,1.0,0.0
3847,4579.41,1813.34,988.13,1460.5,242.17,31.61,2022-06-21 12:00:00,21.0,6.0,2022.0,1.0,0.0
3848,4548.62,1856.99,1001.07,1373.05,242.33,32.02,2022-06-21 13:00:00,21.0,6.0,2022.0,1.0,0.0
3849,4649.92,1868.66,1014.88,1443.84,246.31,31.5,2022-06-21 14:00:00,21.0,6.0,2022.0,1.0,0.0
3850,4933.96,1964.89,1058.3,1579.74,254.45,31.92,2022-06-21 15:00:00,21.0,6.0,2022.0,1.0,0.0
3851,4971.85,1993.56,1068.06,1575.42,251.6,32.51,2022-06-21 16:00:00,21.0,6.0,2022.0,1.0,0.0
3852,4945.06,1991.51,1069.34,1555.02,250.17,32.17,2022-06-21 17:00:00,21.0,6.0,2022.0,1.0,0.0
3853,4744.62,1913.14,1067.64,1475.21,220.48,27.87,2022-06-21 18:00:00,21.0,6.0,2022.0,1.0,0.0
3854,4588.14,1888.8,1019.46,1416.48,196.29,25.15,2022-06-21 19:00:00,21.0,6.0,2022.0,1.0,0.0
3855,4584.38,1925.08,1004.05,1393.75,193.62,27.46,2022-06-21 20:00:00,21.0,6.0,2022.0,1.0,0.0
3856,4587.64,1990.16,999.37,1344.46,179.52,28.76,2022-06-21 21:00:00,21.0,6.0,2022.0,1.0,0.0
3857,4905.5,2166.92,1070.79,1412.43,174.7,28.19,2022-06-21 22:00:00,21.0,6.0,2022.0,1.0,0.0
3858,5274.45,2280.47,1173.56,1561.43,180.73,27.83,2022-06-21 23:00:00,21.0,6.0,2022.0,1.0,0.0
3859,5267.52,2273.72,1189.25,1554.32,176.03,26.91,2022-06-22 00:00:00,22.0,6.0,2022.0,2.0,0.0
3860,4972.43,2133.66,1129.95,1465.68,169.57,26.17,2022-06-22 01:00:00,22.0,6.0,2022.0,2.0,0.0
3861,4684.87,2006.42,1071.46,1370.65,166.27,25.43,2022-06-22 02:00:00,22.0,6.0,2022.0,2.0,0.0
3862,4425.47,1887.01,1004.92,1304.25,162.26,24.92,2022-06-22 03:00:00,22.0,6.0,2022.0,2.0,0.0
3863,4219.36,1802.4,949.42,1245.63,157.95,24.74,2022-06-22 04:00:00,22.0,6.0,2022.0,2.0,0.0
3864,4068.84,1745.12,905.69,1193.47,159.53,24.95,2022-06-22 05:00:00,22.0,6.0,2022.0,2.0,0.0
3865,3852.88,1625.33,877.95,1132.8,154.99,25.04,2022-06-22 06:00:00,22.0,6.0,2022.0,2.0,0.0
3866,3681.91,1534.28,860.43,1061.95,162.83,25.05,2022-06-22 07:00:00,22.0,6.0,2022.0,2.0,0.0
3867,3607.31,1470.07,831.36,1057.58,183.47,26.94,2022-06-22 08:00:00,22.0,6.0,2022.0,2.0,0.0
3868,3788.35,1594.57,821.27,1102.53,202.73,31.31,2022-06-22 09:00:00,22.0,6.0,2022.0,2.0,0.0
3869,4356.92,1780.25,955.22,1314.3,235.04,33.03,2022-06-22 10:00:00,22.0,6.0,2022.0,2.0,0.0
3870,4688.26,1893.09,1026.26,1441.6,247.09,34.24,2022-06-22 11:00:00,22.0,6.0,2022.0,2.0,0.0
3871,4887.86,1970.95,1069.67,1513.85,258.66,34.8,2022-06-22 12:00:00,22.0,6.0,2022.0,2.0,0.0
3872,4954.84,2013.98,1114.56,1489.48,254.24,35.78,2022-06-22 13:00:00,22.0,6.0,2022.0,2.0,0.0
3873,5142.61,2106.1,1137.52,1563.24,249.32,35.3,2022-06-22 14:00:00,22.0,6.0,2022.0,2.0,0.0
3874,5426.13,2219.09,1199.05,1653.0,270.08,34.33,2022-06-22 15:00:00,22.0,6.0,2022.0,2.0,0.0
3875,5492.93,2249.62,1225.23,1663.12,268.32,34.13,2022-06-22 16:00:00,22.0,6.0,2022.0,2.0,0.0
