DATE,TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
25-04-2022,12:00:00,4896.37,1960.53,1044.15,1518.68,289.49,36.97
25-04-2022,13:00:00,4925.57,2002.44,1071.41,1473.86,293.08,37.76
25-04-2022,14:00:00,5124.34,2077.6,1113.67,1553.11,293.08,37.35
25-04-2022,15:00:00,5438.94,2182.71,1188.3,1679.83,298.88,37.27
25-04-2022,16:00:00,5523.84,2269.33,1196.28,1664.86,300.97,37.5
25-04-2022,17:00:00,5380.5,2226.31,1151.06,1633.57,287.48,36.09
25-04-2022,18:00:00,4936.41,2043.79,1098.99,1473.99,242.37,30.43
25-04-2022,19:00:00,4784.65,1953.01,1056.04,1485.45,215.54,29.06
25-04-2022,20:00:00,4655.99,1980.11,1026.62,1383.09,192.63,30.02
25-04-2022,21:00:00,4562.54,1993.64,1013.25,1300.46,178,31.16
25-04-2022,22:00:00,4294.55,1801.05,1008.44,1244.5,174.25,25.55
25-04-2022,23:00:00,4932.33,2074.4,1140.72,1479.84,162.15,28.16
26-04-2022,00:00:00,5185.34,2228.87,1171.7,1544.42,159.71,28.36
26-04-2022,01:00:00,4986.76,2160.36,1132.06,1467.04,151.95,27.13
26-04-2022,02:00:00,4710.93,2030,1069.04,1397.51,144.11,26.3
26-04-2022,03:00:00,4495.11,1945.02,1008.54,1328.74,143.19,26.44
26-04-2022,04:00:00,4248.03,1840.01,952.92,1251.85,137.63,25.51
26-04-2022,05:00:00,4073.12,1760.69,916.2,1194.89,136.05,25.77
26-04-2022,06:00:00,3868.34,1670.25,864.35,1136.63,133.77,26.74
26-04-2022,07:00:00,3797.63,1581.87,885.58,1125.9,141.07,26.74
26-04-2022,08:00:00,3773.99,1563.96,870.47,1108.02,167.1,28.97
26-04-2022,09:00:00,3938.85,1670.95,853.33,1129.12,217.53,33.67
26-04-2022,10:00:00,4512.83,1854.37,934.62,1385.61,263.94,35.77
26-04-2022,11:00:00,4786.98,1932,1019.29,1471.89,280.22,36.47
26-04-2022,12:00:00,4874.15,1974.95,1041.82,1524.25,250.2,36.56
26-04-2022,13:00:00,4902.33,2005.69,1055.38,1469.64,287.08,37.22
26-04-2022,14:00:00,5125.33,2111.4,1091.4,1545.12,289.27,36.72
26-04-2022,15:00:00,5557.26,2274.25,1196.11,1696.99,298.13,38.58
26-04-2022,16:00:00,5607.39,2300.74,1215.97,1705.07,294.44,39.3
26-04-2022,17:00:00,5404.17,2219.58,1167.64,1644.77,284,36.81
27-04-2022,00:00:00,5579.13,2444.2,1239.88,1632.31,180.53,29.31
27-04-2022,01:00:00,5250.99,2296.52,1177.72,1536.38,162.52,28.05
27-04-2022,02:00:00,4952.33,2157.57,1112.5,1453.02,156.37,27.66
27-04-2022,03:00:00,4662.38,2026.57,1051.26,1360.12,153.99,26.7
27-04-2022,04:00:00,4379.89,1902.63,973.63,1287,148.98,26.14
27-04-2022,05:00:00,4185.05,1823.2,936.57,1212.75,146.68,26.03
27-04-2022,06:00:00,3969.94,1705.66,881.55,1182.78,143.54,18.56
27-04-2022,07:00:00,3920.44,1649.73,930.5,1134.84,145.43,26.49
27-04-2022,08:00:00,3831.18,1606.25,899.66,1088.64,171.44,29.8
27-04-2022,09:00:00,4087.14,1734.53,903.94,1146.69,225.46,33.64
27-04-2022,10:00:00,4630.48,1916.14,988.37,1373.76,272.46,35.73
27-04-2022,11:00:00,4928.96,2004.48,1085.08,1464.44,292.74,35.69
27-04-2022,12:00:00,4976.17,2015.25,1098.68,1487.03,296.44,36.55
27-04-2022,13:00:00,4976.68,2025.57,1118.9,1443.91,304.7,36.32
27-04-2022,14:00:00,5288.37,2159.07,1177.68,1560.46,304.97,36.02
27-04-2022,15:00:00,5576.64,2265.51,1246.1,1662.04,317.31,33.83
27-04-2022,16:00:00,5658.2,2324.07,1264.34,1671.84,314.3,35.89
27-04-2022,17:00:00,5464,2268.91,1220.27,1584.48,301.1,36.17
27-04-2022,18:00:00,5087.53,2099.97,1167.83,1486.53,254.01,29.6
27-04-2022,19:00:00,4845.11,2018.48,1099.3,1435.31,223.65,29.05
27-04-2022,20:00:00,4923.5,2105.48,1093.99,1434.36,205.88,31.01
27-04-2022,21:00:00,4887.29,2156.88,1071.93,1385.06,193.43,31.77
28-04-2022,00:00:00,5723.12,2543.91,1286.25,1628.89,178.78,29.67
28-04-2022,01:00:00,5446.2,2414.54,1221.51,1557.72,170.47,28.84
28-04-2022,02:00:00,5111.88,2258.87,1157.41,1457.27,161.73,27.82
28-04-2022,03:00:00,4784.32,2102.53,1085.44,1370.52,154.94,26.67
28-04-2022,04:00:00,4518.38,1994.41,1020.42,1283.54,150.29,26.18
28-04-2022,05:00:00,4318.14,1910.59,968.65,1222.54,148.46,26.63
28-04-2022,06:00:00,4106.09,1812.7,917.58,1166.05,143.66,27.16
28-04-2022,07:00:00,3976.85,1694.27,938.53,1128.76,150.72,26.81
28-04-2022,08:00:00,3906.37,1690.86,898.62,1087.06,167.86,29.92
28-04-2022,09:00:00,3986.24,1688.06,880.73,1123.43,215.42,34.16
28-04-2022,10:00:00,4675.51,1938,998.59,1388.79,265.6,36.45
28-04-2022,11:00:00,4990.92,1998.02,1094.13,1528.24,285.43,37.75
28-04-2022,12:00:00,5221.6,2069.92,1179.13,1599.26,292.27,38.9
28-04-2022,13:00:00,5237.02,2117.81,1176.86,1552.79,295.51,39.46
28-04-2022,14:00:00,5490.73,2220.83,1229.81,1642.96,305.9,39.02
28-04-2022,15:00:00,5896.63,2406.02,1297.92,1779.25,317.65,39.83
28-04-2022,16:00:00,5929.02,2411.3,1337.27,1783.28,314.22,40.24
28-04-2022,17:00:00,5748.64,2375.2,1277.42,1700.16,303.26,38.09
28-04-2022,18:00:00,5311.85,2182.9,1221.37,1561.21,261.18,32.27
28-04-2022,19:00:00,5076.49,2104.67,1147.47,1513.41,231.59,29.89
28-04-2022,20:00:00,5148.83,2188.49,1171.41,1497.19,213.3,31.64
28-04-2022,21:00:00,5196,2279.91,1160.33,1473.2,200.4,32.73
28-04-2022,22:00:00,5632.69,2481.62,1243.49,1622.96,196.57,33
28-04-2022,23:00:00,5941,2553.82,1361.33,1742.25,192.89,32.03
29-04-2022,00:00:00,5891.95,2551.05,1348.55,1726.72,187.63,30.52
29-04-2022,01:00:00,5601.12,2423.04,1287.27,1628.39,180.21,29.52
29-04-2022,02:00:00,5294.62,2294.46,1209.59,1538.14,173.25,28.61
29-04-2022,03:00:00,4996.07,2186.15,1131.45,1433.97,169.34,27.73
29-04-2022,04:00:00,4728.05,2068.18,1058.69,1366.19,161.76,27.39
29-04-2022,05:00:00,4529.94,1982.8,1020.98,1297,158.64,27.49
29-04-2022,06:00:00,4230.11,1821.23,957.71,1226.5,154.84,27.08
29-04-2022,07:00:00,4122.28,1712.7,962.34,1218.68,163.27,27.24
29-04-2022,08:00:00,4021.21,1651.98,945.55,1166.06,190.93,30.24
29-04-2022,09:00:00,4159.1,1712.8,932.38,1198.6,234.03,34.89
29-04-2022,10:00:00,4787.64,1968.35,1015.65,1463.84,258.52,37.1
29-04-2022,11:00:00,5123.83,2085.31,1127.92,1536.41,292.87,38.32
29-04-2022,12:00:00,5286.87,2103.77,1172.81,1609.53,311.24,39.08
29-04-2022,13:00:00,5332.9,2176.12,1187.75,1562.3,316.97,39.14
29-04-2022,14:00:00,5595.54,2306.67,1227.71,1652.08,315.88,38.73
29-04-2022,15:00:00,5864.56,2486.77,1117.69,1837.89,323.92,40.1
29-04-2022,16:00:00,6095.75,2531.13,1343.12,1801.37,321.34,40.91
29-04-2022,17:00:00,5854.35,2404.3,1314.29,1737.17,305.13,37.87
29-04-2022,18:00:00,5416.88,2247.16,1231.63,1589.13,264.54,33.17
29-04-2022,19:00:00,5111.51,2134.69,1148.18,1521.11,230.66,30.15
29-04-2022,20:00:00,5176.09,2185.51,1168.99,1520.4,210.88,32.09
29-04-2022,21:00:00,5211.82,2326.33,1148.46,1463.62,194.96,32.49
29-04-2022,22:00:00,5519.79,2415.08,1233.46,1609.71,176.77,32.29
29-04-2022,23:00:00,5972.37,2624.21,1331.03,1756.75,174.21,32.1
30-04-2022,00:00:00,5968.87,2598.27,1346.56,1766.53,168.79,31.17
30-04-2022,01:00:00,5711.61,2495.48,1297.87,1673.42,160.64,29.91
30-04-2022,02:00:00,5393.59,2349.5,1227.89,1581.11,154.66,29.17
30-04-2022,03:00:00,5101.83,2234.63,1152.97,1485.52,151.9,28.34
30-04-2022,04:00:00,4820.98,2111.39,1084.01,1406.17,146.85,27.43
30-04-2022,05:00:00,4594.47,2017.43,1040.32,1319.61,145.29,26.85
30-04-2022,06:00:00,4292.07,1865.4,973.27,1246.45,140.14,26.03
30-04-2022,07:00:00,4090.72,1717.05,958.18,1186.04,164.44,25.37
30-04-2022,08:00:00,3930.28,1642.12,917.67,1131.43,177.61,24.08
30-04-2022,09:00:00,3999.19,1694.58,922.59,1114.41,202.64,26.94
30-04-2022,10:00:00,4470.79,1834.32,1020,1313.42,226.52,28.39
30-04-2022,11:00:00,4818.28,2017.2,1109.06,1373.15,242.92,30.12
30-04-2022,12:00:00,5090.95,2114.06,1187.36,1462.56,251.98,31.17
30-04-2022,13:00:00,5168.31,2203.54,1182.13,1443.1,254.98,32.54
30-04-2022,14:00:00,5424.29,2316.95,1245.1,1526.84,254.81,32.04
30-04-2022,15:00:00,5807.05,2446.44,1337.6,1670.77,259.29,31.52
30-04-2022,16:00:00,5776.53,2440.43,1358.37,1629.97,255.95,31.73
30-04-2022,17:00:00,5546.68,2376.74,1306.93,1543.98,239.56,31.58
30-04-2022,18:00:00,5165.73,2225.35,1228.96,1408.04,219.54,29.75
30-04-2022,19:00:00,4863.31,2110.39,1149.35,1321.44,208.19,28.51
30-04-2022,20:00:00,4944.56,2155.37,1144.7,1371.72,195.34,30.62
30-04-2022,21:00:00,5072.5,2270.62,1123.08,1411.83,187.43,31.31
30-04-2022,22:00:00,5491.85,2456.5,1238.38,1531.79,186.88,31.6
30-04-2022,23:00:00,5919.15,2644.67,1336.72,1664.11,184.81,31.75
01-05-2022,00:00:00,5978.89,2668.44,1370.8,1670.85,182.98,30.89
01-05-2022,01:00:00,5767.06,2562.4,1319.81,1626.15,170.46,30.1
01-05-2022,02:00:00,5457.41,2419.81,1251.21,1540.87,164,29.54
01-05-2022,03:00:00,5138.3,2288.56,1179.74,1433.69,158.39,28.58
01-05-2022,04:00:00,4851.41,2164.79,1102.59,1357.12,152.5,28.3
01-05-2022,05:00:00,4649.84,2065.51,1064.26,1297.88,149.65,28.36
01-05-2022,06:00:00,4318.82,1908.56,1001.99,1211.77,130.06,27.45
01-05-2022,07:00:00,4153.18,1810.83,981.85,1162,132.85,25.84
01-05-2022,08:00:00,3958.46,1724.28,932.74,1103.15,138.41,23.78
01-05-2022,09:00:00,3799.71,1622.06,887.99,1093.13,137.81,23.11
01-05-2022,10:00:00,4019.8,1701.66,904.69,1199.28,150.51,24.02
01-05-2022,11:00:00,4350.33,1812.66,981.39,1325.09,162.84,25.54
01-05-2022,12:00:00,4562.57,1910.39,1013.42,1398.62,170.65,26.13
01-05-2022,13:00:00,4775.33,2048.75,1045.6,1426.22,176.72,28.04
01-05-2022,14:00:00,5081,2159.9,1130.28,1533.22,183.03,28.93
01-05-2022,15:00:00,5450.54,2326.4,1224.32,1627.66,190.81,29.92
01-05-2022,16:00:00,5464.89,2340.07,1216.72,1630.3,200.23,30.85
01-05-2022,17:00:00,5221,2238.99,1170.36,1540.95,185.34,30.72
01-05-2022,18:00:00,4872.68,2107.94,1099.34,1409.32,180.61,29.19
01-05-2022,19:00:00,4751.09,2023.98,1074.22,1396.29,182.03,29.12
01-05-2022,20:00:00,4884.27,2114.16,1086.29,1425.18,181.15,31.12
01-05-2022,21:00:00,5048.04,2242.53,1115.21,1429.57,180.35,31.87
01-05-2022,22:00:00,5548.03,2467.85,1223.3,1588.23,182.2,33.02
01-05-2022,23:00:00,5991.33,2667.87,1315.81,1729.71,183.86,33.55
02-05-2022,00:00:00,5967.79,2664.45,1328.74,1708.86,177.09,31.93
02-05-2022,01:00:00,5682.1,2539.02,1268.99,1623.59,165.83,31
02-05-2022,02:00:00,5355.1,2388.01,1195.73,1530.83,160.41,30.22
02-05-2022,03:00:00,5056.81,2249.63,1125.09,1451.87,152.81,29.37
02-05-2022,04:00:00,4804.68,2135.1,1064.95,1378.61,150.15,28.84
02-05-2022,05:00:00,4611.71,2052.92,1033,1308.98,145.87,29.02
02-05-2022,06:00:00,4317.32,1913.03,978.95,1217.7,139.62,29.03
02-05-2022,07:00:00,4163.9,1797.53,971.32,1178.52,149.07,28.47
02-05-2022,08:00:00,4075.91,1729.69,943.08,1153.7,183.6,31.42
02-05-2022,09:00:00,4244.06,1816.77,915.84,1188.81,242.73,37.1
02-05-2022,10:00:00,4787.05,2005.8,992.21,1413.81,291.49,38.99
02-05-2022,11:00:00,5082.28,2100.61,1058.6,1516.8,318.21,39
02-05-2022,12:00:00,5289.52,2187.05,1128.61,1569.31,313.59,39.74
02-05-2022,13:00:00,5341.41,2241.49,1141.11,1566.73,309.21,39.18
02-05-2022,14:00:00,5616.85,2357.26,1194.17,1658.64,311.97,39.21
02-05-2022,15:00:00,6089.69,2553.82,1282.34,1821.18,333.93,40.75
02-05-2022,16:00:00,6100.06,2585.66,1290.45,1797.91,328.12,40.8
02-05-2022,17:00:00,5823.49,2484.93,1236.3,1691.84,313.11,39.03
04-05-2022,00:00:00,6121.62,2740.56,1334.85,1776.84,178.12,33.12
04-05-2022,01:00:00,5811.38,2606.11,1270.96,1681.33,166.64,31.78
04-05-2022,02:00:00,5507.14,2467.12,1205.38,1591.45,160.03,31.23
04-05-2022,03:00:00,5193.92,2316.07,1141.39,1502.47,154.22,30.39
04-05-2022,04:00:00,4929,2195.19,1078.29,1427.66,150.41,29.91
04-05-2022,05:00:00,4666.8,2090.13,1010.14,1344.7,147.4,30.06
04-05-2022,06:00:00,4383.26,1936.05,970.31,1260.77,145.76,29.22
04-05-2022,07:00:00,4281.91,1845.54,981.21,1226.59,157.57,29.68
04-05-2022,08:00:00,4186.03,1761.8,941.44,1218.5,192.24,32.23
04-05-2022,09:00:00,4431.42,1897.44,955.37,1238.06,257.37,38.93
04-05-2022,10:00:00,5051.21,2126.64,1056.18,1476.21,302.99,41.23
04-05-2022,11:00:00,5378.75,2223.27,1137.37,1595.29,328.9,43.21
04-05-2022,12:00:00,5606.07,2305.73,1208.76,1652.08,344.49,43.12
04-05-2022,13:00:00,5614.62,2323.28,1214.25,1637.52,342.07,43.06
04-05-2022,14:00:00,5447.85,2294.74,1218.04,1501.4,336.92,40.57
04-05-2022,15:00:00,5857.65,2539.67,1290.95,1583.26,345.49,40.67
04-05-2022,16:00:00,5932.58,2525.93,1295.54,1676.84,337.91,40.35
04-05-2022,17:00:00,5569.96,2350.48,1227.44,1580.7,315.63,37.15
04-05-2022,18:00:00,4593.75,1924.55,1023.73,1329.41,242.62,29.24
04-05-2022,19:00:00,4096.67,1769.14,919.86,1149.66,192.76,26.98
04-05-2022,20:00:00,4043.92,1768.23,853.49,1151.05,186.5,27.45
04-05-2022,21:00:00,4000.93,1839.53,846.01,1091.67,158.44,27.42
04-05-2022,22:00:00,4203.46,1898.33,901.61,1174.23,161.85,27.48
04-05-2022,23:00:00,4461.6,2042.75,960.75,1227.11,161.97,27.56
05-05-2022,00:00:00,4482.25,2034.62,977.33,1236.87,158.8,26.53
05-05-2022,01:00:00,4308.3,1938.31,940.86,1209.61,152.76,25.87
05-05-2022,02:00:00,4118.5,1832.33,905.85,1171.54,146.12,25.43
05-05-2022,03:00:00,3920.3,1728.88,858.89,1134.31,134.4,24.48
05-05-2022,04:00:00,3761.22,1654.8,814.9,1100.52,131.19,24.23
05-05-2022,05:00:00,3673.71,1605.58,784.52,1090.33,131.46,24.54
05-05-2022,06:00:00,3568.73,1553.66,769.75,1053.26,133.34,24.89
05-05-2022,07:00:00,3566.97,1533.26,795.94,1032.32,144.58,25.25
05-05-2022,08:00:00,3593.42,1533.97,781.89,1042.21,174.67,28.89
05-05-2022,09:00:00,3644.56,1516.07,780.22,1064.32,223.09,33.15
05-05-2022,10:00:00,4253.01,1746.95,879.71,1273.01,278.17,35.23
05-05-2022,11:00:00,4570.77,1866.59,956.08,1385.96,282.36,35.72
05-05-2022,12:00:00,4667.15,1873.5,1001.32,1428.12,284.67,35.17
05-05-2022,13:00:00,4675.98,1918.61,1027.66,1363.71,289.75,34.39
05-05-2022,14:00:00,4818.36,1976.14,1060.02,1417.93,282.68,35.37
05-05-2022,15:00:00,5075.93,2102.09,1088.41,1505.06,295.94,36.23
05-05-2022,16:00:00,5146.59,2132.57,1107.6,1519.35,299.97,35.63
05-05-2022,17:00:00,5049.08,2075.37,1113.51,1484.85,294.61,34.5
05-05-2022,18:00:00,4805.19,1973.4,1062.46,1438.53,249.91,29.9
05-05-2022,19:00:00,4651.89,1914.3,1018.73,1431.89,216.96,27.44
05-05-2022,20:00:00,4684.71,1994.92,1012.83,1395.21,202.66,29.67
05-05-2022,21:00:00,4659.55,2055.27,990.22,1353.44,184.65,30.06
05-05-2022,22:00:00,5018.34,2246.25,1063.41,1460.62,168.21,30.45
05-05-2022,23:00:00,5370.12,2366.27,1173.57,1578.42,170.94,29.87
06-05-2022,00:00:00,5276.34,2310.69,1169.54,1549.21,168.67,28.63
06-05-2022,01:00:00,4997.33,2183.89,1107.18,1472.12,158.22,27.73
06-05-2022,02:00:00,4686.01,2050.28,1037.5,1375.25,151.65,27.22
06-05-2022,03:00:00,4440.73,1940.48,984.18,1302.74,144.78,26.36
06-05-2022,04:00:00,4189.87,1834.16,915.77,1233.49,140.71,25.87
06-05-2022,05:00:00,3983.13,1731.72,870.27,1177.55,139.84,25.93
06-05-2022,06:00:00,3853.94,1665.12,861.2,1127.37,136.81,27.27
06-05-2022,07:00:00,3855.01,1624.46,877.9,1137.13,149.51,27.04
06-05-2022,08:00:00,3841.55,1613.54,854.16,1125.01,184.26,30.26
06-05-2022,09:00:00,4071.56,1705.22,889.29,1160.55,238.63,35.19
06-05-2022,10:00:00,4636.89,1882.1,974.63,1426.79,271.61,37.79
06-05-2022,11:00:00,4922.71,1963.46,1058.65,1519.53,296.1,38.18
06-05-2022,12:00:00,5035.32,2041.93,1082.5,1529.5,292.82,39.12
06-05-2022,13:00:00,4853.81,1972.7,1059.97,1457.26,279.88,37.94
06-05-2022,14:00:00,5084.95,2060.3,1105.62,1534.92,298.15,37.66
06-05-2022,15:00:00,5461.13,2214.6,1188.23,1654.83,310.18,38.22
06-05-2022,16:00:00,5431.25,2227.12,1181.01,1627.32,305.53,38.31
06-05-2022,17:00:00,5247.77,2166.04,1124.77,1580.84,290.13,35.74
06-05-2022,18:00:00,4869.71,1965.62,1104.61,1477.82,246.22,30.3
06-05-2022,19:00:00,4720.18,1965.82,1032.77,1428.13,216.5,28.68
06-05-2022,20:00:00,4688.92,1984.85,1013,1415.54,197.38,30.28
06-05-2022,21:00:00,4638.38,2050.53,981.35,1347.96,183.66,30.84
06-05-2022,22:00:00,4991.03,2193.13,1067.93,1474.28,178.93,30.77
06-05-2022,23:00:00,5369.64,2370.89,1155.86,1582.62,178.28,30.23
07-05-2022,00:00:00,5320.28,2320.57,1181.42,1566.36,172.12,29.25
07-05-2022,01:00:00,5060.98,2214.69,1121.32,1488.6,162.41,28.15
07-05-2022,02:00:00,4736.17,2060.12,1051.12,1398.58,153.87,27.45
07-05-2022,03:00:00,4456.47,1935.75,987.37,1315.09,148.85,26.4
07-05-2022,04:00:00,4222.94,1837.13,933.67,1244.78,141.24,25.96
07-05-2022,05:00:00,4041.93,1766.09,884.42,1187.53,139.73,26.15
07-05-2022,06:00:00,3840.13,1665.93,858.11,1120.98,133.02,25.69
07-05-2022,07:00:00,3788.27,1605.92,870.82,1111.39,139.36,24.9
07-05-2022,08:00:00,3752.6,1578.05,854.6,1099.93,157.52,25.89
07-05-2022,09:00:00,3815.29,1633.02,841.64,1095,184.43,28.61
07-05-2022,10:00:00,4263.11,1815.62,933.04,1231.59,208.44,30.81
07-05-2022,11:00:00,4607.34,1921.2,1019.14,1361.33,228.96,31.55
07-05-2022,12:00:00,4726.41,1976.28,1059.62,1375.78,236.89,32.39
07-05-2022,13:00:00,4739.64,1976.4,1088.25,1360.21,237,32.01
07-05-2022,14:00:00,4879.34,2081.01,1111.31,1373.51,236.23,31.18
07-05-2022,15:00:00,5160.42,2203.25,1171.74,1469.63,237.09,29.63
07-05-2022,16:00:00,5136.47,2212.02,1153.62,1460.17,235.29,30.03
07-05-2022,17:00:00,4994.18,2136.75,1150.5,1404.04,224.21,30.59
07-05-2022,18:00:00,4715.31,2003.91,1112.86,1316.54,206.42,28.91
07-05-2022,19:00:00,4598.22,1950.33,1078.53,1301.53,196.77,27.81
07-05-2022,20:00:00,4645.35,2039.56,1049.03,1294.63,190.91,29.76
07-05-2022,21:00:00,4664.41,2087.06,1026.35,1293,182.65,30.2
07-05-2022,22:00:00,5015.38,2254.24,1104.33,1396.29,181.33,30.2
07-05-2022,23:00:00,5424.36,2431.47,1194.59,1540.91,181.26,30.27
08-05-2022,00:00:00,5404.83,2414.47,1200.74,1533.22,175.47,29.75
08-05-2022,01:00:00,5139.03,2289.86,1153.46,1451.17,166.96,28.79
08-05-2022,02:00:00,4811.91,2123.42,1089.49,1367.61,157.49,28.08
08-05-2022,03:00:00,4533.56,2008.59,1021.11,1282.86,151.39,27.1
08-05-2022,04:00:00,4302.94,1908.24,960.74,1219.52,147.06,26.47
08-05-2022,05:00:00,4112.46,1825.54,911.51,1166.18,143.69,26.2
08-05-2022,06:00:00,3866.03,1696.83,880.17,1093.21,133.35,25.71
08-05-2022,07:00:00,3729.15,1618.21,872.11,1044.42,136.41,24.48
08-05-2022,08:00:00,3615.14,1537.67,838.2,1041.7,139.68,23.96
08-05-2022,09:00:00,3633.26,1547.13,833.36,1045.9,147.6,23.53
08-05-2022,10:00:00,3941.57,1593.6,887.87,1243.44,155.72,24.63
08-05-2022,11:00:00,4195.35,1705.72,937.36,1321.5,166.46,24.99
08-05-2022,12:00:00,4430.5,1787.91,992.13,1403.38,178.95,25.65
08-05-2022,13:00:00,4519.45,1870.1,1021.58,1373.39,184.9,26.99
08-05-2022,14:00:00,4759.78,1971.06,1064.67,1460.7,187.46,26.57
08-05-2022,15:00:00,5043,2099.69,1118.34,1565.73,191.13,28.25
08-05-2022,16:00:00,5132.13,2161.61,1151.11,1549.37,193.11,30.01
08-05-2022,17:00:00,4931.65,2071.8,1096.98,1495.27,190.25,30.57
08-05-2022,18:00:00,4656.85,1928.8,1071.71,1395.21,186,29.19
08-05-2022,19:00:00,4549.47,1915.27,1024.95,1372.13,164.58,27.72
08-05-2022,20:00:00,4774.12,2056.82,1052.32,1414.87,173.96,30.48
08-05-2022,21:00:00,4956.74,2227.22,1078.28,1402.71,174.05,31.91
08-05-2022,22:00:00,5395.65,2412.38,1176.97,1545.23,174.8,33.46
08-05-2022,23:00:00,5762.06,2592.95,1256.8,1648.86,174.79,32.91
09-05-2022,00:00:00,5748.79,2558.28,1280.1,1652.85,173.28,31.65
09-05-2022,01:00:00,5462.31,2411.75,1228.53,1572.57,166.7,30.87
09-05-2022,02:00:00,5157.08,2267.74,1166.38,1486.38,157.5,29.93
09-05-2022,03:00:00,4827.89,2131.57,1081.7,1385.5,153.4,29.29
09-05-2022,04:00:00,4578.41,2016.13,1018.6,1324.9,150.5,28.49
09-05-2022,05:00:00,4350.34,1920.29,972.01,1240.14,147.04,28.56
09-05-2022,06:00:00,4131.68,1801.5,927.92,1183.37,147.61,29.03
09-05-2022,07:00:00,4056.54,1728.6,946.15,1161.85,152.41,29.01
09-05-2022,08:00:00,3991.37,1714.49,898.38,1126.86,177.17,31.38
09-05-2022,09:00:00,4155.9,1780.83,898.84,1177.87,222.23,37.66
09-05-2022,10:00:00,4717.81,1961.95,974.58,1428.34,266.7,39.47
09-05-2022,11:00:00,5020.35,2056.11,1079.55,1517.96,279.58,39.63
09-05-2022,12:00:00,5188.27,2122.96,1104.45,1582.51,291.15,40.5
09-05-2022,13:00:00,5293.33,2228.46,1115.85,1564.52,293.59,41.87
09-05-2022,14:00:00,5549.53,2329.59,1187.25,1655,290.19,41.34
09-05-2022,15:00:00,5991.13,2516.75,1283.63,1796.63,295.37,41.82
09-05-2022,16:00:00,6011.3,2558.68,1256.26,1807.1,289.26,41.54
09-05-2022,17:00:00,5610.61,2388.53,1199.13,1646.58,289.53,38.92
09-05-2022,18:00:00,5310.49,2212.37,1184.66,1582.08,248.09,33.06
09-05-2022,19:00:00,5070.56,2143.83,1106.76,1513.81,216.98,30.25
09-05-2022,20:00:00,5179.13,2268.62,1125.89,1515.09,203.22,16.23
09-05-2022,21:00:00,5223.59,2331.03,1128.18,1490.83,198.84,34.66
09-05-2022,22:00:00,5640.3,2534.68,1205,1621.03,192.24,34.97
09-05-2022,23:00:00,6057.31,2695.67,1319.2,1765.06,188.38,34.44
10-05-2022,00:00:00,5960.08,2643.73,1327.81,1716.59,181.55,32.98
10-05-2022,01:00:00,5655.25,2488.79,1269.59,1638.66,172.59,32.12
10-05-2022,02:00:00,5296.93,2323.68,1178.91,1546.08,166.88,31.22
10-05-2022,03:00:00,4996.72,2197.92,1109.1,1449.85,162.26,30.21
10-05-2022,04:00:00,4718.62,2080.67,1038.82,1367.45,157.76,29.55
10-05-2022,05:00:00,4469.41,1981.09,981.85,1281.4,152.75,29.35
10-05-2022,06:00:00,4207.67,1840.19,937.73,1210.43,146.47,29.71
10-05-2022,07:00:00,4131.74,1769.66,954.95,1191.83,147.34,29.4
10-05-2022,08:00:00,4133.17,1757.23,927.8,1195.13,183.76,32.6
10-05-2022,09:00:00,4259.36,1820.09,914.87,1223.65,220.3,37.83
10-05-2022,10:00:00,4805.34,2003.21,990.49,1460.14,270.04,39.55
10-05-2022,11:00:00,5146.98,2140.63,1060.22,1588.88,271.43,39.06
10-05-2022,12:00:00,5347.79,2202.77,1118.39,1658.54,277.98,41.12
10-05-2022,13:00:00,5476.98,2293.64,1174.95,1640.36,279.49,42.1
10-05-2022,14:00:00,5837.34,2449.87,1228.64,1776.77,284.26,42.3
10-05-2022,15:00:00,6167.62,2589.22,1310.84,1877.69,286.47,43.33
10-05-2022,16:00:00,6189.87,2626.62,1306.51,1864.63,292.08,43.16
10-05-2022,17:00:00,5923.46,2522.55,1253.66,1769.37,278.47,40.66
10-05-2022,18:00:00,5474.77,2295.28,1198.92,1651.01,245.23,34.03
10-05-2022,19:00:00,5239.5,2215.69,1143.39,1574.85,225.01,31.01
10-05-2022,20:00:00,5261.68,2282.55,1119.12,1566.59,209.61,33.59
10-05-2022,21:00:00,5343.01,2387.65,1134.82,1537.83,198.77,34.92
10-05-2022,22:00:00,5772.26,2615.09,1209.28,1660.16,197.59,35.24
10-05-2022,23:00:00,6174.32,2794.87,1318.16,1779.18,190.39,34.7
11-05-2022,00:00:00,5958.43,2707.82,1287.14,1691.28,182.53,33.19
11-05-2022,01:00:00,5642.87,2539.97,1231.38,1609.81,176.35,31.71
11-05-2022,02:00:00,5302.56,2383.29,1153.08,1512.77,172.22,30.85
11-05-2022,03:00:00,4992.38,2250.5,1076.74,1422.83,165.71,29.79
11-05-2022,04:00:00,4737.05,2149.93,1013.64,1336.64,163.69,29.21
11-05-2022,05:00:00,4532.25,2062.54,965.79,1272.51,162.71,29.16
11-05-2022,06:00:00,4301.25,1934.04,932.05,1198.88,159.79,28.84
11-05-2022,07:00:00,4227.45,1878.5,944.25,1176.82,163.35,28.84
11-05-2022,08:00:00,4170.39,1840.33,916.53,1154.08,183.65,32.98
11-05-2022,09:00:00,4354.67,1947.35,897.51,1203.1,226.18,38.32
