"Delivery Date","Time Period","Cleared Buy (MW)","Cleared Sell (MW)","Price (Rs./MWh)"
"10/01/2024","18:15-18:30","2874.66","88.6","10000"
"10/01/2024","18:30-18:45","3284.11","88.6","10000"
"10/01/2024","18:45-19:00","3575.14","88.5","10000"
"10/01/2024","19:00-19:15","3658.83","87.8","10000"
"10/01/2024","19:15-19:30","3961.21","87.5","10000"
"10/01/2024","19:30-19:45","4606.9","109","10000"
"10/01/2024","19:45-20:00","4493.9","91.6","6500.92"
"10/01/2024","20:00-20:15","3337.4","85.8","5209.37"
"10/01/2024","20:15-20:30","3211.4","125.3","4708.35"
"10/01/2024","20:30-20:45","2849.7","46.5","4436.92"
"10/01/2024","20:45-21:00","2388.8","46.5","4049.77"
"10/01/2024","21:00-21:15","2623.7","95.5","4000.02"
"10/01/2024","21:15-21:30","2281.5","72.5","4000.16"
"10/01/2024","21:30-21:45","1927.5","50.5","3909.62"
"10/01/2024","21:45-22:00","1497.2","76.6","3814.88"
"10/01/2024","22:00-22:15","1427.1","46.5","3160.71"
"10/01/2024","22:15-22:30","1327.4","46.5","3160.49"
"10/01/2024","22:30-22:45","1279.7","46.5","3250.58"
"10/01/2024","22:45-23:00","1170.8","198.5","3350.06"
"10/01/2024","23:00-23:15","796.6","472.5","3142.66"
"10/01/2024","23:15-23:30","716.3","715.5","3130.89"
"10/01/2024","23:30-23:45","709.22","957.49","3120.96"
"10/01/2024","23:45-24:00","717.2","1381","3091.26"
"11/01/2024","00:00-00:15","687.07","547.5","3000.08"
"11/01/2024","00:15-00:30","658.4","676.01","2999.28"
"11/01/2024","00:30-00:45","609.1","610.21","2995.65"
"11/01/2024","00:45-01:00","556.5","558.33","2995.05"
"11/01/2024","01:00-01:15","536.2","544.3","2752.84"
"11/01/2024","01:15-01:30","500.25","601.3","2850.12"
"11/01/2024","01:30-01:45","539.8","661.97","2733.71"
"11/01/2024","01:45-02:00","546.2","749.98","2580.91"
"11/01/2024","02:00-02:15","557.5","775.49","2489.19"
"11/01/2024","02:15-02:30","553.42","902.35","2450.35"
"11/01/2024","02:30-02:45","546.12","919.37","2450.51"
"11/01/2024","02:45-03:00","580.7","1018.02","2410.33"
"11/01/2024","03:00-03:15","560.44","1016.55","2400.95"
"11/01/2024","03:15-03:30","572.69","1072.4","2400.17"
"11/01/2024","03:30-03:45","579.1","1113.99","2321.55"
"11/01/2024","03:45-04:00","589.2","1183.64","2180.17"
"11/01/2024","04:00-04:15","597","1380.49","2350"
"11/01/2024","04:15-04:30","577.3","967.16","2499.77"
"11/01/2024","04:30-04:45","529.65","726.34","2800.15"
"11/01/2024","04:45-05:00","562.5","612.3","2752.25"
"11/01/2024","05:00-05:15","789.6","552.04","2999.58"
"11/01/2024","05:15-05:30","770.8","461.25","2999.42"
"11/01/2024","05:30-05:45","793.3","1252.73","3070.23"
"11/01/2024","05:45-06:00","1231","1586.5","3160.29"
"11/01/2024","06:00-06:15","764.5","2342.8","3541.71"
"11/01/2024","06:15-06:30","689.19","2608.8","3810.68"
"11/01/2024","06:30-06:45","636.68","3092.29","4000.95"
"11/01/2024","06:45-07:00","534.3","3179.8","4149.04"
"11/01/2024","07:00-07:15","477.5","3217","4125.1"
"11/01/2024","07:15-07:30","774.7","3496.7","4546.07"
"11/01/2024","07:30-07:45","1135.3","3208.9","7000.74"
"11/01/2024","07:45-08:00","1111.45","2501.1","10000"
"11/01/2024","08:00-08:15","1008.46","2746.7","10000"
"11/01/2024","08:15-08:30","1077.57","2292.39","10000"
"11/01/2024","08:30-08:45","1050.29","1526.1","10000"
"11/01/2024","08:45-09:00","913.95","963.1","10000"
"11/01/2024","09:00-09:15","738.21","191.6","10000"
"11/01/2024","09:15-09:30","690.3","197.6","10000"
"11/01/2024","09:30-09:45","914.99","202.2","10000"
"11/01/2024","09:45-10:00","1202.4","208.4","10000"
"11/01/2024","10:00-10:15","1376.87","276.9","10000"
"11/01/2024","10:15-10:30","1490.94","255.5","10000"
"11/01/2024","10:30-10:45","1702.9","258.7","10000"
"11/01/2024","10:45-11:00","1527.27","261.1","10000"
"11/01/2024","11:00-11:15","1823.9","333.9","8000.4"
"11/01/2024","11:15-11:30","1496.6","296.2","6500.6"
"11/01/2024","11:30-11:45","1399","247.7","6073.47"
"11/01/2024","11:45-12:00","1334.8","235.2","4999.28"
"11/01/2024","12:00-12:15","1260.8","171.1","4307.22"
"11/01/2024","12:15-12:30","1276.4","173.3","4280.93"
"11/01/2024","12:30-12:45","1091.8","141.8","4101.94"
"11/01/2024","12:45-13:00","1018","458.3","3899.27"
"11/01/2024","13:00-13:15","1167.8","168.8","3525.13"
"11/01/2024","13:15-13:30","1147.74","175.3","3300.09"
"11/01/2024","13:30-13:45","1091.6","208","3541.09"
"11/01/2024","13:45-14:00","1077.7","178.4","3525.74"
"11/01/2024","14:00-14:15","1095.74","611","3520.47"
"11/01/2024","14:15-14:30","1136.98","668.1","3500.3"
"11/01/2024","14:30-14:45","1126.1","864.8","3525.73"
"11/01/2024","14:45-15:00","1059.7","1000.5","3541.02"
"11/01/2024","15:00-15:15","1177.1","1673.3","3525.95"
"11/01/2024","15:15-15:30","1299.9","2198.7","3525.39"
"11/01/2024","15:30-15:45","1361.9","3112","3541.44"
"11/01/2024","15:45-16:00","1418.8","3610.7","3541.75"
"11/01/2024","16:00-16:15","1328.7","3231.57","3814.85"
"11/01/2024","16:15-16:30","1553.44","3136.1","4000.02"
"11/01/2024","16:30-16:45","1486.2","2500.4","5000.2"
"11/01/2024","16:45-17:00","1507.6","1322.9","7010.64"
"11/01/2024","17:00-17:15","857.22","213.2","10000"
"11/01/2024","17:15-17:30","1136.01","177.7","10000"
"11/01/2024","17:30-17:45","1368.42","164.4","10000"
"11/01/2024","17:45-18:00","1714.32","152","10000"
"11/01/2024","18:00-18:15","3145.76","90","10000"
"11/01/2024","18:15-18:30","3631.92","89.2","10000"
"11/01/2024","18:30-18:45","4345.64","89.2","10000"
"11/01/2024","18:45-19:00","4866.02","89.1","10000"
"11/01/2024","19:00-19:15","5136.22","72.4","10000"
"11/01/2024","19:15-19:30","5225.37","72.2","10000"
"11/01/2024","19:30-19:45","5731.8","44.6","7010.57"
"11/01/2024","19:45-20:00","4953.6","12.2","5750.49"
"11/01/2024","20:00-20:15","4190.72","46.8","5000.89"
"11/01/2024","20:15-20:30","3486.9","46.5","4499.47"
"11/01/2024","20:30-20:45","2836.4","46.5","4009.94"
"11/01/2024","20:45-21:00","2211.2","47.5","4009.1"
"11/01/2024","21:00-21:15","2370.8","92.5","3829.23"
"11/01/2024","21:15-21:30","2126.92","68.5","3700.72"
"11/01/2024","21:30-21:45","1685.6","46.5","3539.77"
"11/01/2024","21:45-22:00","1423.3","46.5","3539.08"
"11/01/2024","22:00-22:15","1436.6","46.5","3120.61"
"11/01/2024","22:15-22:30","1322.4","46.5","3120.84"
"11/01/2024","22:30-22:45","1232.7","46.5","3142.03"
"11/01/2024","22:45-23:00","1125.9","110.5","3142.27"
"11/01/2024","23:00-23:15","797.4","170.69","3091.24"
"11/01/2024","23:15-23:30","754.3","371","3091.03"
"11/01/2024","23:30-23:45","750.2","608.54","3091.29"
"11/01/2024","23:45-24:00","702.5","600.93","3065.26"
"12/01/2024","00:00-00:15","692.7","871.34","3065.37"
"12/01/2024","00:15-00:30","652.72","1028.5","3000.74"
"12/01/2024","00:30-00:45","633.4","1279.2","2999.67"
"12/01/2024","00:45-01:00","596.6","1337.74","2961.96"
"12/01/2024","01:00-01:15","541.9","776.3","2957.76"
"12/01/2024","01:15-01:30","538.8","621","2955.3"
"12/01/2024","01:30-01:45","538.8","571.3","2940.04"
"12/01/2024","01:45-02:00","584.5","601.3","2845.37"
"12/01/2024","02:00-02:15","617.7","660.3","2692.94"
"12/01/2024","02:15-02:30","610.7","695.3","2641.95"
"12/01/2024","02:30-02:45","598.05","723.53","2600.8"
"12/01/2024","02:45-03:00","596","764.69","2571.44"
"12/01/2024","03:00-03:15","607.9","778.79","2523.4"
"12/01/2024","03:15-03:30","613.8","801.2","2500.03"
"12/01/2024","03:30-03:45","610.5","902.3","2500.66"
"12/01/2024","03:45-04:00","615.5","995.46","2508"
"12/01/2024","04:00-04:15","636.2","979.78","2642.88"
"12/01/2024","04:15-04:30","598.5","663.3","2883.4"
"12/01/2024","04:30-04:45","614.3","612.3","2813.34"
"12/01/2024","04:45-05:00","619.2","551.3","2892.09"
"12/01/2024","05:00-05:15","920.9","771","2961.92"
"12/01/2024","05:15-05:30","884.1","936.18","3015.92"
"12/01/2024","05:30-05:45","1351.7","1742.5","3142.48"
"12/01/2024","05:45-06:00","1815.4","1506.5","3305.84"
"12/01/2024","06:00-06:15","910.1","2309.8","3630.09"
"12/01/2024","06:15-06:30","875.14","2403.68","3825.35"
"12/01/2024","06:30-06:45","759.7","2662.3","4009.34"
"12/01/2024","06:45-07:00","905.86","2910.6","4600.43"
"12/01/2024","07:00-07:15","782.2","2567.5","5240.78"
"12/01/2024","07:15-07:30","1129.41","2338","7000.16"
"12/01/2024","07:30-07:45","1369.71","2340.6","10000"
"12/01/2024","07:45-08:00","1384.27","1746.4","10000"
"12/01/2024","08:00-08:15","844.69","1621.6","10000"
"12/01/2024","08:15-08:30","811.63","1185","10000"
"12/01/2024","08:30-08:45","668.24","414","10000"
"12/01/2024","08:45-09:00","654.92","296.8","10000"
"12/01/2024","09:00-09:15","645.71","261.4","10000"
"12/01/2024","09:15-09:30","804.99","274.8","10000"
"12/01/2024","09:30-09:45","983.87","289.9","10000"
"12/01/2024","09:45-10:00","1453.4","303.4","10000"
"12/01/2024","10:00-10:15","1353.85","368.8","10000"
"12/01/2024","10:15-10:30","1721.74","393.8","10000"
"12/01/2024","10:30-10:45","1795.11","388.6","10000"
"12/01/2024","10:45-11:00","1695.57","402.1","10000"
"12/01/2024","11:00-11:15","2099.2","333.3","5499.76"
"12/01/2024","11:15-11:30","1757.6","285.5","5039.9"
"12/01/2024","11:30-11:45","1733.6","324.7","4350.59"
"12/01/2024","11:45-12:00","1621.9","325.8","4219.29"
"12/01/2024","12:00-12:15","1684.9","296.7","3900.94"
"12/01/2024","12:15-12:30","1602.1","300.3","3816.86"
"12/01/2024","12:30-12:45","1442.94","302.5","3800.08"
"12/01/2024","12:45-13:00","1348.8","274.9","3752.7"
"12/01/2024","13:00-13:15","1431.7","364.7","3250.78"
"12/01/2024","13:15-13:30","1344.5","363.8","3250.01"
"12/01/2024","13:30-13:45","1226.1","361.3","3525.79"
"12/01/2024","13:45-14:00","1172.4","389.93","3541.14"
"12/01/2024","14:00-14:15","1132.3","748.39","3541.14"
"12/01/2024","14:15-14:30","1130","962.66","3541.15"
"12/01/2024","14:30-14:45","1129.52","1251.1","3520.23"
"12/01/2024","14:45-15:00","1075.9","1389.2","3525.38"
"12/01/2024","15:00-15:15","1091.2","1975.1","3406.7"
"12/01/2024","15:15-15:30","1124.4","2488.1","3460.14"
"12/01/2024","15:30-15:45","1116.08","3114","3500.84"
"12/01/2024","15:45-16:00","1241","3433.8","3525.26"
"12/01/2024","16:00-16:15","1156.5","2802.8","3541.48"
"12/01/2024","16:15-16:30","1392.48","2864.7","3750.2"
"12/01/2024","16:30-16:45","1199.5","2535.7","3917.68"
"12/01/2024","16:45-17:00","1322.2","1766","5240.65"
"12/01/2024","17:00-17:15","915.8","662","7010.23"
"12/01/2024","17:15-17:30","882.8","177.5","9689.31"
"12/01/2024","17:30-17:45","1553.81","176.1","10000"
"12/01/2024","17:45-18:00","1947.98","156.5","10000"
"12/01/2024","18:00-18:15","3609.77","98.2","10000"
"12/01/2024","18:15-18:30","3834.78","97.4","10000"
"12/01/2024","18:30-18:45","4462.06","97.4","10000"
"12/01/2024","18:45-19:00","4930.87","97.8","10000"
"12/01/2024","19:00-19:15","5420.41","131.1","10000"
"12/01/2024","19:15-19:30","5527.45","136.8","10000"
"12/01/2024","19:30-19:45","6327.4","86.6","8500.4"
"12/01/2024","19:45-20:00","5677.43","59.2","5900.88"
"12/01/2024","20:00-20:15","5308.4","46.8","5039.21"
"12/01/2024","20:15-20:30","4544.97","116.5","4600.32"
"12/01/2024","20:30-20:45","3813.39","74.5","4500.43"
"12/01/2024","20:45-21:00","3225.83","48.5","4200.18"
"12/01/2024","21:00-21:15","2812.9","97.5","3849.21"
"12/01/2024","21:15-21:30","2599.7","79.5","3800.9"
"12/01/2024","21:30-21:45","2236.5","72.5","3679.74"
"12/01/2024","21:45-22:00","1920.7","46.5","3560.16"
"12/01/2024","22:00-22:15","1617.4","46.5","3142.87"
"12/01/2024","22:15-22:30","1642.3","46.5","3160.56"
"12/01/2024","22:30-22:45","1454.9","46.5","3160.3"
"12/01/2024","22:45-23:00","1193","61.5","3224.73"
"12/01/2024","23:00-23:15","820.6","101.5","3160.38"
"12/01/2024","23:15-23:30","767.8","255.5","3142.08"
"12/01/2024","23:30-23:45","769.8","184.5","3130.16"
"12/01/2024","23:45-24:00","749.6","574.85","3086.59"
"13/01/2024","00:00-00:15","879.8","1749.07","3131.86"
"13/01/2024","00:15-00:30","868.2","1882.71","3070.69"
"13/01/2024","00:30-00:45","832.7","1781.91","3070.47"
"13/01/2024","00:45-01:00","819.4","1615.17","3065.18"
"13/01/2024","01:00-01:15","783.4","1322.3","2961.44"
"13/01/2024","01:15-01:30","776","1184.22","2959.45"
"13/01/2024","01:30-01:45","765.3","881.88","2955.44"
"13/01/2024","01:45-02:00","764.9","896.98","2955.12"
"13/01/2024","02:00-02:15","754.3","636","2950.84"
"13/01/2024","02:15-02:30","772.5","645","2841.2"
"13/01/2024","02:30-02:45","779.01","682.88","2800.21"
"13/01/2024","02:45-03:00","771.2","735.99","2772.35"
"13/01/2024","03:00-03:15","759.3","683","2814.82"
"13/01/2024","03:15-03:30","781.4","747.8","2749.54"
"13/01/2024","03:30-03:45","752.6","843.19","2742.27"
"13/01/2024","03:45-04:00","751.8","884.99","2734.7"
"13/01/2024","04:00-04:15","733.4","1027.94","2785"
"13/01/2024","04:15-04:30","714.4","664","2937.58"
"13/01/2024","04:30-04:45","715.4","812.11","2957.32"
"13/01/2024","04:45-05:00","762.2","1178.82","2961.66"
"13/01/2024","05:00-05:15","1030.8","1794.4","3070.41"
"13/01/2024","05:15-05:30","1216.4","1987.2","3080.65"
"13/01/2024","05:30-05:45","1625.4","2195.2","3326.61"
"13/01/2024","05:45-06:00","2206.2","2364.2","3509.26"
"13/01/2024","06:00-06:15","1063.3","2617.3","3541.92"
"13/01/2024","06:15-06:30","1051.36","2764.49","3800.45"
"13/01/2024","06:30-06:45","1482.2","3606.8","4200.25"
"13/01/2024","06:45-07:00","1801.8","4035.3","4750.58"
"13/01/2024","07:00-07:15","1397.9","3506","5209.01"
"13/01/2024","07:15-07:30","1848.6","3882.1","6000.13"
"13/01/2024","07:30-07:45","2129.7","3598.9","9080.62"
"13/01/2024","07:45-08:00","1979.7","2776.6","10000"
"13/01/2024","08:00-08:15","1398.77","2664.3","10000"
"13/01/2024","08:15-08:30","1219.88","2064.38","10000"
"13/01/2024","08:30-08:45","669.66","1248.1","10000"
"13/01/2024","08:45-09:00","711.74","537.9","10000"
"13/01/2024","09:00-09:15","1011.43","401.5","10000"
"13/01/2024","09:15-09:30","1162.78","426","10000"
"13/01/2024","09:30-09:45","1569.23","447","10000"
"13/01/2024","09:45-10:00","1735.39","468.6","10000"
"13/01/2024","10:00-10:15","1720.26","472.9","10000"
"13/01/2024","10:15-10:30","2058.1","496.6","10000"
"13/01/2024","10:30-10:45","2061.6","446.7","6520.53"
"13/01/2024","10:45-11:00","1913.3","447.1","7160.6"
"13/01/2024","11:00-11:15","2225.6","400.1","5299.06"
"13/01/2024","11:15-11:30","1820.2","397.1","4666.6"
"13/01/2024","11:30-11:45","1558.9","379.4","4280.73"
"13/01/2024","11:45-12:00","1313.03","364.5","4100.16"
"13/01/2024","12:00-12:15","1284.1","371.6","3900.34"
"13/01/2024","12:15-12:30","1256.73","380.9","3810.32"
"13/01/2024","12:30-12:45","1337.47","383.1","3752.05"
"13/01/2024","12:45-13:00","1169.77","387.3","3800.25"
"13/01/2024","13:00-13:15","1444.97","327","3350.62"
"13/01/2024","13:15-13:30","1441.82","323.7","3300.35"
"13/01/2024","13:30-13:45","1417.3","316.5","3525.16"
"13/01/2024","13:45-14:00","1385.8","308.7","3525.88"
"13/01/2024","14:00-14:15","1396","897.2","3525.2"
"13/01/2024","14:15-14:30","1388.8","968.93","3541.02"
"13/01/2024","14:30-14:45","1382.1","1938.27","3541.73"
"13/01/2024","14:45-15:00","1401.3","1819.98","3541.46"
"13/01/2024","15:00-15:15","1364.2","2028","3525.7"
"13/01/2024","15:15-15:30","1376","2730.31","3541.3"
"13/01/2024","15:30-15:45","1419.6","3678.99","3541.84"
"13/01/2024","15:45-16:00","1515.2","3734.57","3541.48"
"13/01/2024","16:00-16:15","1326","3632.3","3678.35"
"13/01/2024","16:15-16:30","1370.1","3493.2","3899.52"
"13/01/2024","16:30-16:45","1268.9","2723","4571.04"
"13/01/2024","16:45-17:00","1319.2","2039","6000.05"
"13/01/2024","17:00-17:15","991.5","987.6","7489.54"
"13/01/2024","17:15-17:30","863.3","300.6","8120.71"
"13/01/2024","17:30-17:45","1439.32","329.7","10000"
"13/01/2024","17:45-18:00","1749.95","279.7","10000"
"13/01/2024","18:00-18:15","2951.98","244.6","10000"
"13/01/2024","18:15-18:30","3146.79","199.9","10000"
"13/01/2024","18:30-18:45","3730.58","199.9","10000"
"13/01/2024","18:45-19:00","3940.89","200.3","10000"
"13/01/2024","19:00-19:15","4201.47","201.6","10000"
"13/01/2024","19:15-19:30","4348.16","201.3","10000"
"13/01/2024","19:30-19:45","5205","239.4","10000"
"13/01/2024","19:45-20:00","5388","254.4","7010.54"
"13/01/2024","20:00-20:15","5175.4","731.9","5810.86"
"13/01/2024","20:15-20:30","4562.58","444.76","5300.56"
"13/01/2024","20:30-20:45","4086.7","338.7","5039.65"
"13/01/2024","20:45-21:00","3713.5","375.58","4708.66"
"13/01/2024","21:00-21:15","3562","256","4439.58"
"13/01/2024","21:15-21:30","2578.9","73.2","4028.71"
"13/01/2024","21:30-21:45","2304.29","61.2","4000.71"
"13/01/2024","21:45-22:00","2160.5","77.2","4000.13"
"13/01/2024","22:00-22:15","1956.7","46.2","3461.52"
"13/01/2024","22:15-22:30","2084.4","46.2","3569.22"
"13/01/2024","22:30-22:45","1891.3","60.2","3525.83"
"13/01/2024","22:45-23:00","1432.8","78.2","3462.13"
"13/01/2024","23:00-23:15","1052.93","127.19","3300.49"
"13/01/2024","23:15-23:30","993.7","499.2","3273.17"
"13/01/2024","23:30-23:45","944.8","780.2","3224.85"
"13/01/2024","23:45-24:00","890.3","1235.08","3187.57"
"14/01/2024","00:00-00:15","513.1","1258.5","3359.68"
"14/01/2024","00:15-00:30","476.8","1530.5","3359.09"
"14/01/2024","00:30-00:45","444.7","1660.55","3287.43"
"14/01/2024","00:45-01:00","413.1","1657.94","3231.17"
"14/01/2024","01:00-01:15","522.74","1938.49","3200.13"
"14/01/2024","01:15-01:30","531.4","1848.14","3170.95"
"14/01/2024","01:30-01:45","530","1471.5","3161.48"
"14/01/2024","01:45-02:00","551.5","1652.5","3110.31"
"14/01/2024","02:00-02:15","557.9","1780.5","2979.42"
"14/01/2024","02:15-02:30","560.8","1493.38","2955.69"
"14/01/2024","02:30-02:45","560.1","1395.8","2955.55"
"14/01/2024","02:45-03:00","536.8","1355.59","2955.38"
"14/01/2024","03:00-03:15","517.5","1630.21","2955.68"
"14/01/2024","03:15-03:30","517.8","1555.27","2955.53"
"14/01/2024","03:30-03:45","507.3","1576.25","2955.55"
"14/01/2024","03:45-04:00","499.2","1577.62","2955.73"
"14/01/2024","04:00-04:15","513.5","1711.5","2959.11"
"14/01/2024","04:15-04:30","524.49","1440.5","3000.22"
"14/01/2024","04:30-04:45","491.7","1209.5","3099.42"
"14/01/2024","04:45-05:00","514.5","1249.49","3110.47"
"14/01/2024","05:00-05:15","816.53","1762.5","3200.38"
"14/01/2024","05:15-05:30","1401.1","1969.69","3287.18"
"14/01/2024","05:30-05:45","1874.6","2013.5","3359.85"
"14/01/2024","05:45-06:00","2320.1","2138.9","3506.83"
"14/01/2024","06:00-06:15","738.8","2630.87","3709.85"
"14/01/2024","06:15-06:30","964.5","2519.8","4109.09"
"14/01/2024","06:30-06:45","1204.5","2819.6","4219.96"
"14/01/2024","06:45-07:00","1516.5","3279.9","4999.34"
"14/01/2024","07:00-07:15","1237.4","3007.3","5240.69"
"14/01/2024","07:15-07:30","1604.29","3590.3","8000.08"
"14/01/2024","07:30-07:45","2109.3","2931","9225.58"
"14/01/2024","07:45-08:00","2209.4","2954.2","9302.22"
"14/01/2024","08:00-08:15","1905.9","2704.6","6283.08"
"14/01/2024","08:15-08:30","2051.52","1648","10000"
"14/01/2024","08:30-08:45","1819.34","1030.5","10000"
"14/01/2024","08:45-09:00","1935.62","1071.1","10000"
"14/01/2024","09:00-09:15","2458.1","1096","9122.14"
"14/01/2024","09:15-09:30","2677.4","1066.7","7999.59"
"14/01/2024","09:30-09:45","2657.4","1039.7","5351.74"
"14/01/2024","09:45-10:00","2570.5","551.1","4999.44"
"14/01/2024","10:00-10:15","2060","586.1","4760.48"
"14/01/2024","10:15-10:30","2217","544","4109.87"
"14/01/2024","10:30-10:45","1997.4","474.4","3840.92"
"14/01/2024","10:45-11:00","1725.82","513.8","4300.54"
"14/01/2024","11:00-11:15","1527.53","459.3","4000.51"
"14/01/2024","11:15-11:30","1233.6","467","4189.37"
"14/01/2024","11:30-11:45","1025.9","381.1","3982.27"
"14/01/2024","11:45-12:00","1138.6","378.4","3726.59"
"14/01/2024","12:00-12:15","1153.6","380.7","3592.25"
"14/01/2024","12:15-12:30","1067.66","382.2","3750.84"
"14/01/2024","12:30-12:45","1022.4","383","3589.1"
"14/01/2024","12:45-13:00","953.4","385.1","3580.76"
"14/01/2024","13:00-13:15","1065.2","383.7","3095.55"
"14/01/2024","13:15-13:30","1034","379.5","3115.18"
"14/01/2024","13:30-13:45","1025.6","374.2","3275.14"
"14/01/2024","13:45-14:00","1015.21","365.8","3300.28"
"14/01/2024","14:00-14:15","954","360.9","3510.39"
"14/01/2024","14:15-14:30","961.2","353.5","3580.35"
"14/01/2024","14:30-14:45","948.4","612.78","3564.76"
"14/01/2024","14:45-15:00","959.5","768.74","3506.54"
"14/01/2024","15:00-15:15","947.2","1500.43","3506.46"
"14/01/2024","15:15-15:30","978.7","1811.7","3410.56"
"14/01/2024","15:30-15:45","975.2","2441.22","3506.98"
"14/01/2024","15:45-16:00","869.6","2471.9","3506.12"
"14/01/2024","16:00-16:15","791","2093.4","3641.17"
"14/01/2024","16:15-16:30","816","2192.2","3650.95"
"14/01/2024","16:30-16:45","622.3","1834.6","3981.21"
"14/01/2024","16:45-17:00","758.9","1094.4","4320.33"
"14/01/2024","17:00-17:15","707.9","130.7","4219.98"
"14/01/2024","17:15-17:30","1406","87.6","4100.17"
"14/01/2024","17:30-17:45","2311.9","217.3","4307.36"
"14/01/2024","17:45-18:00","3332.7","287.1","5249.56"
"14/01/2024","18:00-18:15","4045.5","343.8","5249.68"
"14/01/2024","18:15-18:30","4744.29","842.7","5350.84"
"14/01/2024","18:30-18:45","5273.1","853.4","5599.52"
"14/01/2024","18:45-19:00","5410.5","845.4","5730.35"
"14/01/2024","19:00-19:15","5318.4","795.4","5680.1"
"14/01/2024","19:15-19:30","5557.27","795.4","5900.72"
"14/01/2024","19:30-19:45","5364.23","333.79","5300.18"
"14/01/2024","19:45-20:00","5214.6","225.3","5149.68"
"14/01/2024","20:00-20:15","4876.2","198.3","4800.33"
"14/01/2024","20:15-20:30","4472.3","224","4746.87"
"14/01/2024","20:30-20:45","3911","197","4582.46"
"14/01/2024","20:45-21:00","3270.7","146","4437.77"
"14/01/2024","21:00-21:15","3092.3","102.5","4109.33"
"14/01/2024","21:15-21:30","2494.3","103.5","4075.7"
"14/01/2024","21:30-21:45","1650.6","102.5","3525.36"
"14/01/2024","21:45-22:00","1325.5","102.5","3374.8"
"14/01/2024","22:00-22:15","1441.2","102.5","3089.97"
"14/01/2024","22:15-22:30","1463.9","102.5","3142.9"
"14/01/2024","22:30-22:45","1224","102.5","3130.95"
"14/01/2024","22:45-23:00","1031.8","155.5","3142.78"
"14/01/2024","23:00-23:15","650.2","185.5","3160.5"
"14/01/2024","23:15-23:30","600.5","210.5","3160.48"
"14/01/2024","23:30-23:45","584.8","235.5","3160.06"
"14/01/2024","23:45-24:00","538.6","260.5","3179.06"
"15/01/2024","00:00-00:15","573.7","705.5","3200.31"
"15/01/2024","00:15-00:30","524.2","689.08","3170.74"
"15/01/2024","00:30-00:45","494.6","558.5","3142.4"
"15/01/2024","00:45-01:00","480.63","606.5","3110.24"
"15/01/2024","01:00-01:15","472.3","896.78","2997.8"
"15/01/2024","01:15-01:30","444","830.5","2950.94"
"15/01/2024","01:30-01:45","462","749.26","2949.29"
"15/01/2024","01:45-02:00","472","769.1","2949.16"
"15/01/2024","02:00-02:15","459.3","741.5","2897.35"
"15/01/2024","02:15-02:30","483.53","754.5","2800.33"
"15/01/2024","02:30-02:45","495.99","772.49","2800.12"
"15/01/2024","02:45-03:00","489.9","794.5","2757.99"
"15/01/2024","03:00-03:15","469.5","803.5","2731.4"
"15/01/2024","03:15-03:30","478.5","817.5","2711.44"
"15/01/2024","03:30-03:45","483.5","817.5","2744.84"
"15/01/2024","03:45-04:00","482.7","810.5","2714.12"
"15/01/2024","04:00-04:15","498.35","780.49","2800.85"
"15/01/2024","04:15-04:30","516.8","746.5","2846.46"
"15/01/2024","04:30-04:45","468.7","733.5","2890.2"
"15/01/2024","04:45-05:00","495.8","663.5","2899.64"
"15/01/2024","05:00-05:15","789.2","701.5","3110.91"
"15/01/2024","05:15-05:30","1262.7","829.5","3186.21"
"15/01/2024","05:30-05:45","1753.4","1405.54","3358.38"
"15/01/2024","05:45-06:00","2215.9","1408.5","3525.71"
"15/01/2024","06:00-06:15","783.1","1026.3","3706.38"
"15/01/2024","06:15-06:30","1155.4","856.6","4489.5"
"15/01/2024","06:30-06:45","1360.3","1086.9","4999.93"
"15/01/2024","06:45-07:00","1007.81","974.3","7000.32"
"15/01/2024","07:00-07:15","322.71","669","10000"
"15/01/2024","07:15-07:30","1194.2","360","10000"
"15/01/2024","07:30-07:45","1112.73","272.7","10000"
"15/01/2024","07:45-08:00","1190.25","299.1","10000"
"15/01/2024","08:00-08:15","1086.88","246.4","10000"
"15/01/2024","08:15-08:30","1268.2","260.8","10000"
"15/01/2024","08:30-08:45","1130.27","276.3","10000"
"15/01/2024","08:45-09:00","1142.37","292.1","10000"
"15/01/2024","09:00-09:15","1195.05","303.4","10000"
"15/01/2024","09:15-09:30","1400.95","321.1","10000"
"15/01/2024","09:30-09:45","1800.22","340.6","10000"
"15/01/2024","09:45-10:00","1970.54","360","10000"
"15/01/2024","10:00-10:15","2121.52","486.1","10000"
"15/01/2024","10:15-10:30","2253.57","500.5","10000"
"15/01/2024","10:30-10:45","1658.18","438.1","10000"
"15/01/2024","10:45-11:00","1559.08","420.7","10000"
"15/01/2024","11:00-11:15","1814.62","400.6","7000.43"
"15/01/2024","11:15-11:30","1280.9","339.7","6044.64"
"15/01/2024","11:30-11:45","1348.76","244.09","5600.94"
"15/01/2024","11:45-12:00","1247.7","246.2","5039.28"
"15/01/2024","12:00-12:15","1155.9","289.2","4606.11"
"15/01/2024","12:15-12:30","1104.4","292.1","4499.32"
"15/01/2024","12:30-12:45","1022.91","361","4350.7"
"15/01/2024","12:45-13:00","954.1","364.7","4283.83"
"15/01/2024","13:00-13:15","1235.5","329.2","3330.86"
"15/01/2024","13:15-13:30","1192.2","332.1","3224.25"
