datetime (UTC),"coordinates (lat,lon)",temperature (degC),relative_humidity (0-1),total_precipitation (mm of water equivalent)
2022-04-15 19:00:00,"(28.557124, 77.083366)",26.77,0.45,0.00
2022-04-15 20:00:00,"(28.557124, 77.083366)",25.29,0.49,0.00
2022-04-15 21:00:00,"(28.557124, 77.083366)",24.80,0.51,0.00
2022-04-15 22:00:00,"(28.557124, 77.083366)",24.29,0.50,0.00
2022-04-15 23:00:00,"(28.557124, 77.083366)",23.14,0.55,0.00
2022-04-16 00:00:00,"(28.557124, 77.083366)",23.79,0.54,0.00
2022-04-16 01:00:00,"(28.557124, 77.083366)",24.27,0.54,0.00
2022-04-16 02:00:00,"(28.557124, 77.083366)",27.98,0.44,0.00
2022-04-16 03:00:00,"(28.557124, 77.083366)",29.04,0.39,0.00
2022-04-16 04:00:00,"(28.557124, 77.083366)",30.14,0.33,0.00
2022-04-16 05:00:00,"(28.557124, 77.083366)",34.33,0.27,0.00
2022-04-16 06:00:00,"(28.557124, 77.083366)",37.43,0.21,0.00
2022-04-16 07:00:00,"(28.557124, 77.083366)",38.07,0.18,0.00
2022-04-16 08:00:00,"(28.557124, 77.083366)",39.96,0.15,0.00
2022-04-16 09:00:00,"(28.557124, 77.083366)",40.38,0.15,0.00
2022-04-16 10:00:00,"(28.557124, 77.083366)",39.26,0.18,0.00
2022-04-16 11:00:00,"(28.557124, 77.083366)",39.18,0.18,0.00
2022-04-16 12:00:00,"(28.557124, 77.083366)",38.95,0.18,0.00
2022-04-16 13:00:00,"(28.557124, 77.083366)",37.64,0.22,0.00
2022-04-16 14:00:00,"(28.557124, 77.083366)",32.47,0.31,0.00
2022-04-16 15:00:00,"(28.557124, 77.083366)",30.96,0.36,0.00
2022-04-16 16:00:00,"(28.557124, 77.083366)",30.10,0.38,0.00
2022-04-16 17:00:00,"(28.557124, 77.083366)",28.06,0.43,0.00
